effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,X_c:X_f,0.12342407569220434,0.06740805938262966,1.830998797808581,20.015067565227547,0.08203022709300865
fixed,NA,X_a:X_c:X_f,0.1784179950937258,0.05046764987804143,3.535294302882842,14277.46472343719,4.0861067261535616e-4
ran_pars,subj_id,sd__(Intercept),0.21836728846754672,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.2273616516010742,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0658654425893402,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3544506156199239,NA,NA,NA,NA
fixed,NA,(Intercept),-0.01003900751609935,0.03760566676819107,-0.2669546474998521,50.489643758829644,0.7905914472735536
fixed,NA,X_a,0.23695813537714377,0.023470075023642623,10.0961814198908,1242.8791470186482,4.3362436406196583e-23
fixed,NA,X_c,0.1232409212907592,0.029527865765566326,4.173715847573229,19.982122802442497,4.694218477063934e-4
fixed,NA,X_f,0.22566466369103846,0.03616195884114603,6.240388267747025,19.977383023580657,4.31112098980327e-6
fixed,NA,X_a:X_c,0.18567195011382667,0.020787759039817916,8.931792491830471,14321.0349324958,4.695185639208102e-19
fixed,NA,X_a:X_f,0.20867534233029508,0.02549235423713912,8.185801138220558,14343.752114392635,2.9312340541099214e-16
fixed,NA,X_c:X_f,0.2854570357294709,0.0723227326702312,3.9469890750818934,19.976071144959775,7.978622839365093e-4
fixed,NA,X_a:X_c:X_f,0.2894244184303547,0.05090244794723138,5.68586443485763,14328.031374239486,1.3269187098300676e-8
ran_pars,subj_id,sd__(Intercept),0.21133888458333377,NA,NA,NA,NA
ran_pars,lab_id,sd__(Intercept),0.2155275673492747,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07084433487335005,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.36215669322183547,NA,NA,NA,NA
fixed,NA,(Intercept),-0.00810324418445566,0.034114198566635584,-0.23753289026056165,49.82268349826037,0.8132174958932954
fixed,NA,X_a,0.18963176219170852,0.023902502504625143,7.933552654372265,1247.045323145849,4.70602106218947e-15
fixed,NA,X_c,0.19729202168766555,0.026157923824756332,7.542342542527966,19.9950255480294,2.865376929184342e-7
fixed,NA,X_f,0.1536564489348787,0.03204246481691949,4.7954004104497905,20.00920637990616,1.1004287209115933e-4
fixed,NA,X_a:X_c,0.19028021240356352,0.020386209816065592,9.333770922617061,14417.36726420803,1.168290844037996e-20
fixed,NA,X_a:X_f,0.1794363807905617,0.025001219203493005,7.177105217552432,14460.215843480803,7.466872533920887e-13
