id,VISIT,trnum,num,novel,famil,pctnovel,right,left,cent,away,elapse
12,1,30,184,75,46,61.98347107,91,48,28,17,549.7
12,1,31,163,4,108,3.571428571,135,4,22,2,566
12,1,32,166,0,91,0,100,3,9,54,582.6
12,1,33,166,129,0,100,149,0,0,17,599.2
12,1,34,241,139,0,100,148,3,0,90,623.3
12,1,35,160,0,121,0,144,0,0,16,639.3
12,1,36,166,0,133,0,148,0,5,13,655.9
12,1,37,163,136,0,100,161,0,0,2,672.2
12,1,38,169,109,0,100,135,0,0,34,689.1
12,1,39,179,0,124,0,150,0,2,27,707
12,1,40,265,72,55,56.69291339,81,72,6,106,733.5
12,2,1,157,96,0,100,101,6,1,49,15.6
12,2,2,153,85,4,95.50561798,91,4,0,58,30.9
12,2,3,154,0,77,0,84,1,0,69,46.3
12,2,4,181,23,92,20,103,23,3,52,64.4
12,2,5,146,37,46,44.57831325,37,72,0,37,79
12,2,6,161,114,0,100,115,0,0,46,95.1
12,2,7,170,0,53,0,69,0,0,101,112.1
12,2,8,147,49,63,43.75,63,73,0,11,126.8
12,2,9,161,19,72,20.87912088,19,72,9,61,142.9
12,2,10,150,68,51,57.14285714,87,52,0,11,157.9
12,2,11,150,2,74,2.631578947,74,8,30,38,172.9
12,2,12,151,15,72,17.24137931,84,15,0,52,188
12,2,13,156,57,40,58.7628866,57,40,0,59,203.6
12,2,14,212,124,0,100,130,0,0,82,224.8
12,2,15,176,10,47,17.54385965,65,10,17,84,242.4
12,2,16,150,21,50,29.57746479,50,34,1,65,257.4
12,2,17,149,26,40,39.39393939,30,49,24,46,272.3
12,2,18,162,31,23,57.40740741,31,28,4,99,288.5
12,2,19,158,7,38,15.55555556,41,20,27,70,304.3
12,2,20,147,46,44,51.11111111,44,57,2,44,319
12,2,21,148,113,0,100,119,0,16,13,333.8
12,2,22,147,89,14,86.40776699,107,14,0,26,348.5
12,2,23,151,61,37,62.24489796,44,65,16,26,363.6
12,2,24,147,15,11,57.69230769,18,19,16,94,378.3
12,2,25,147,91,0,100,95,0,3,49,393
12,2,26,149,110,0,100,135,0,0,14,407.9
12,2,27,152,21,94,18.26086957,116,21,5,10,423.1
12,2,28,151,43,57,43,70,50,5,26,438.2
12,2,29,153,46,48,48.93617021,63,48,0,42,453.5
12,2,30,157,74,0,100,77,3,0,77,469.2
12,2,31,151,84,26,76.36363636,51,84,1,15,484.3
12,2,32,156,34,49,40.96385542,70,38,21,27,499.9
12,2,33,154,93,10,90.29126214,108,10,1,35,515.3
12,2,34,153,90,10,90,106,10,13,24,530.6
12,2,35,153,15,23,39.47368421,34,15,7,97,545.9
12,3,1,159,44,82,34.92063492,44,82,0,33,15.8
12,3,2,151,0,109,0,24,112,0,15,30.9
12,3,3,148,94,8,92.15686275,8,94,0,46,45.7
12,3,4,147,83,20,80.58252427,20,100,24,3,60.4
12,3,5,147,72,34,67.9245283,72,52,20,3,75.1
12,3,6,182,54,24,69.23076923,54,31,44,53,93.3
12,3,7,147,110,0,100,0,110,34,3,108
12,3,8,147,107,0,100,0,124,18,5,122.7
12,3,9,164,12,86,12.24489796,18,89,25,32,139.1
12,3,10,146,80,24,76.92307692,80,33,23,10,153.7
12,3,11,147,96,0,100,9,102,20,16,168.4
12,3,12,147,92,0,100,0,103,9,35,183.1
12,3,13,147,37,68,35.23809524,37,92,7,11,197.8
12,3,14,146,40,73,35.39823009,50,78,4,14,212.4
12,3,15,147,78,8,90.69767442,8,100,6,33,227.1
12,3,16,170,55,0,100,0,74,0,96,244.1
12,3,17,190,0,87,0,0,87,0,103,263.1
12,3,18,145,85,23,78.7037037,85,27,2,31,277.6
12,3,19,146,100,0,100,5,112,10,19,292.2
12,3,20,151,91,0,100,0,109,0,42,307.3
12,3,21,148,53,40,56.98924731,53,55,0,40,322.1
12,3,22,150,82,26,75.92592593,82,26,0,42,337.1
12,3,23,148,87,0,100,0,114,0,34,351.9
12,3,24,222,54,0,100,0,65,0,157,374.1
12,3,25,148,0,50,0,0,71,0,77,388.9
12,3,26,174,0,69,0,0,69,0,105,406.3
12,3,27,554,77,0,100,0,90,5,459,461.7
12,3,28,200,43,8,84.31372549,8,43,0,149,481.7
12,3,29,149,0,61,0,0,61,0,88,496.6
12,3,30,150,14,28,33.33333333,14,49,0,87,511.6
12,3,31,148,59,17,77.63157895,25,68,4,51,526.4
12,3,32,160,54,0,100,11,55,7,87,542.4
12,3,33,147,0,68,0,0,94,1,52,557.1
12,3,34,151,67,4,94.36619718,67,5,4,75,572.2
12,3,35,152,4,39,9.302325581,39,4,0,109,587.4
13,1,1,1384,78,0,100,78,0,0,1306,138.3
13,1,2,431,2,0, ,2,0,0,429,181.4
13,1,3,198,0,12,0,12,0,11,175,201.2
13,1,4,377,1,51,1.923076923,55,1,5,316,238.9
13,1,5,175,42,0,100,42,0,0,133,256.4
13,1,6,131,42,0,100,61,0,0,70,269.5
13,1,7,173,7,26,21.21212121,31,7,15,120,286.8
13,1,8,158,0,50,0,50,0,0,108,302.6
13,1,9,158,69,0,100,76,0,0,82,318.4
13,1,10,126,68,0,100,79,0,0,47,331
13,1,11,131,0,85,0,97,0,10,24,344.1
13,1,12,195,0,79,0,106,0,2,87,363.6
13,1,13,217,92,0,100,92,0,3,122,385.3
13,1,14,130,104,0,100,130,0,0,0,398.3
13,1,15,131,0,105,0,131,0,0,0,411.4
13,1,16,130,0,103,0,130,0,0,0,424.4
13,1,17,129,102,0,100,129,0,0,0,437.3
13,1,18,130,103,0,100,130,0,0,0,450.3
13,1,19,127,0,100,0,109,0,4,14,463
13,1,20,146,0,26,0,45,0,0,101,477.6
13,1,21,176,101,0,100,101,0,0,75,495.2
13,1,22,130,97,0,100,124,0,0,6,508.2
13,1,23,133,0,19,0,31,0,0,102,521.5
13,1,24,135,0,97,0,99,0,0,36,535
13,1,25,189,100,0,100,104,0,0,85,553.9
13,1,26,130,96,0,100,106,0,0,24,566.9
13,1,27,153,0,79,0,85,0,3,65,582.2
13,1,28,130,0,22,0,28,0,0,102,595.2
13,1,29,129,96,0,100,100,0,0,29,608.1
13,1,30,125,96,0,100,123,0,0,2,620.6
13,1,31,333,0,8, ,8,0,0,325,653.9
13,1,32,324,0,0, ,2,0,0,322,686.3
13,1,33,141,9,0, ,9,0,0,132,700.4
13,1,34,155,91,0,100,109,0,0,46,715.9
13,1,35,182,0,5, ,16,0,0,166,734.1
13,1,36,151,8,22,26.66666667,22,8,2,119,749.2
13,1,37,128,95,6,94.05940594,122,6,0,0,762
13,1,38,192,105,0,100,120,3,0,69,781.2
13,1,39,126,0,99,0,101,0,0,25,793.8
13,1,40,135,0,88,0,96,0,0,39,807.3
13,2,1,128,0,89,0,5,106,5,12,12.7
13,2,2,297,0,96,0,0,96,0,201,42.4
13,2,3,130,103,0,100,0,126,4,0,55.4
13,2,4,128,100,0,100,0,122,0,6,68.2
13,2,5,133,0,105,0,0,129,4,0,81.5
13,2,6,129,11,89,11,11,114,3,1,94.4
13,2,7,129,36,60,37.5,87,36,6,0,107.3
13,2,8,127,100,0,100,6,117,0,4,120
13,2,9,131,0,101,0,0,121,10,0,133.1
13,2,10,130,13,87,13,16,103,11,0,146.1
13,2,11,131,97,7,93.26923077,15,115,1,0,159.2
13,2,12,129,55,41,57.29166667,50,72,7,0,172.1
13,2,13,129,83,0,100,94,16,9,10,185
13,2,14,128,60,0,100,76,4,14,34,197.8
13,2,15,130,0,103,0,130,0,0,0,210.8
13,2,16,126,5,94,5.050505051,97,17,12,0,223.4
13,2,17,142,98,0,100,119,0,9,14,237.6
13,2,18,128,98,1,98.98989899,122,2,2,2,250.4
13,2,19,130,58,41,58.58585859,46,58,24,2,263.4
13,2,20,128,52,12,81.25,23,65,2,38,276.2
13,2,21,137,12,63,16,12,63,0,62,289.9
13,2,22,127,7,51,12.06896552,22,63,0,42,302.6
13,2,23,126,30,39,43.47826087,45,30,19,32,315.2
13,2,24,134,62,37,62.62626263,45,62,4,23,328.6
13,2,25,130,40,53,43.01075269,49,68,12,1,341.6
13,2,26,127,19,39,32.75862069,30,55,7,35,354.3
13,2,27,128,28,69,28.86597938,95,28,0,5,367.1
13,2,28,143,0,85,0,85,0,5,53,381.4
13,2,29,128,0,102,0,2,126,0,0,394.2
13,2,30,127,0,100,0,5,109,10,3,406.9
13,2,31,133,103,0,100,0,130,0,3,420.2
13,2,32,126,78,18,81.25,18,89,8,11,432.8
13,2,33,126,10,70,12.5,22,78,8,18,445.4
13,2,34,129,0,102,0,0,129,0,0,458.3
13,2,35,132,105,0,100,0,132,0,0,471.5
13,2,36,129,11,80,12.08791209,80,11,8,30,484.4
13,2,37,148,35,18,66.03773585,39,33,0,76,499.2
13,2,38,128,80,21,79.20792079,93,24,2,9,512
13,2,39,147,25,30,45.45454545,56,25,0,66,526.7
13,2,40,240,53,39,57.60869565,39,53,0,148,550.7
13,3,1,128,50,28,64.1025641,59,31,17,21,12.7
13,3,2,143,84,0,100,97,0,0,46,27
13,3,3,130,9,85,9.574468085,103,13,12,2,40
13,3,4,200,96,24,80,51,96,2,51,60
13,3,5,127,60,32,65.2173913,74,44,8,1,72.7
13,3,6,130,58,0,100,61,0,0,69,85.7
13,3,7,128,13,41,24.07407407,43,21,33,31,98.5
13,3,8,127,5,62,7.462686567,66,13,18,30,111.2
13,3,9,263,71,64,52.59259259,71,68,13,111,137.5
13,3,10,154,0,17,0,2,17,15,120,152.9
13,3,11,368,58,39,59.79381443,39,58,3,268,189.7
13,3,12,177,69,24,74.19354839,50,69,0,58,207.4
13,3,13,131,90,0,100,110,0,14,7,220.5
13,3,14,146,43,11,79.62962963,43,11,0,92,235.1
13,3,15,160,0,5, ,31,0,16,113,251.1
13,3,16,150,64,18,78.04878049,18,70,1,61,266.1
13,3,17,143,33,41,44.59459459,50,41,5,47,280.4
13,3,18,130,104,0,100,127,0,0,3,293.4
13,3,19,131,0,63,0,90,0,0,41,306.5
13,3,20,138,23,21,52.27272727,23,23,6,86,320.3
13,3,21,143,66,0,100,79,0,2,62,334.6
13,3,22,124,12,5,70.58823529,27,5,0,92,347
13,3,23,161,0,66,0,91,0,0,70,363.1
13,3,24,131,16,40,28.57142857,67,16,2,46,376.2
13,3,25,130,57,1,98.27586207,73,1,3,53,389.2
13,3,26,166,34,3,91.89189189,38,3,0,125,405.8
13,3,27,173,0,36,0,52,0,0,121,423.1
13,3,28,164,0,35,0,35,0,0,129,439.5
13,3,29,162,50,0,100,50,0,0,112,455.7
13,3,30,168,48,0,100,50,0,0,118,472.5
13,3,31,222,0,42,0,42,0,0,180,494.7
13,3,32,191,3,30,9.090909091,43,3,1,144,513.8
14,1,1,1193,21,25,45.65217391,27,25,16,1125,119.2
14,1,2,314,9,0, ,15,21,0,278,150.6
14,1,3,138,50,2,96.15384615,2,50,6,80,164.4
14,1,4,150,19,8,70.37037037,8,19,0,123,179.4
14,1,5,264,1,0, ,7,0,13,244,205.8
14,1,6,241,18,60,23.07692308,18,60,12,151,229.9
14,1,7,129,33,0,100,11,39,4,75,242.8
14,1,8,502,25,35,41.66666667,35,25,5,437,293
14,1,9,127,49,37,56.97674419,61,44,22,0,305.7
14,1,10,128,30,64,31.91489362,35,71,13,9,318.5
14,1,11,128,33,45,42.30769231,47,37,23,21,331.3
14,1,12,128,37,11,77.08333333,16,51,4,57,344.1
14,1,13,527,61,29,67.77777778,61,29,16,421,396.8
14,1,14,132,32,35,47.76119403,38,47,9,38,410
14,1,15,465,28,54,34.14634146,54,28,9,374,456.5
14,1,16,132,0,18,0,22,9,6,95,469.7
14,1,17,130,0,51,0,0,51,0,79,482.7
14,1,18,136,55,40,57.89473684,55,40,1,40,496.3
14,1,19,135,78,18,81.25,40,78,3,14,509.8
14,1,20,213,3,20,13.04347826,20,21,5,167,531.1
14,1,21,194,0,0, ,0,0,7,187,550.5
14,1,22,174,47,0,100,52,10,6,106,567.9
14,1,23,131,9,29,23.68421053,29,9,0,93,581
14,1,24,135,0,77,0,77,0,0,58,594.5
14,1,25,130,96,0,100,107,0,0,23,607.5
14,1,26,235,42,0,100,42,0,0,193,631
14,1,27,225,17,35,32.69230769,35,17,7,166,653.5
14,1,28,162,13,43,23.21428571,43,13,1,105,669.7
14,1,29,152,52,0,100,52,0,0,100,684.9
14,1,30,130,25,20,55.55555556,25,20,20,65,697.9
14,1,31,127,0,48,0,52,0,27,48,710.6
14,1,32,129,0,63,0,63,0,0,66,723.5
14,1,33,128,97,0,100,97,0,0,31,736.3
14,1,34,129,71,0,100,99,0,0,30,749.2
14,1,35,134,10,36,21.73913043,36,10,6,82,762.6
14,1,36,128,0,43,0,50,0,3,75,775.4
14,1,37,131,0,53,0,0,53,5,73,788.5
14,1,38,197,104,0,100,104,0,4,89,808.2
14,1,39,161,0,88,0,97,10,34,20,824.3
14,1,40,128,0,52,0,76,0,0,52,837.1
14,2,1,164,16,64,20,16,64,5,79,16.3
14,2,2,138,59,39,60.20408163,59,39,0,40,30.1
14,2,3,196,42,52,44.68085106,53,42,6,95,49.7
14,2,4,145,27,38,41.53846154,45,28,0,72,64.2
14,2,5,126,19,30,38.7755102,35,42,7,42,76.8
14,2,6,143,0,30,0,13,30,1,99,91.1
14,2,7,154,7,0, ,0,7,0,147,106.5
14,2,8,210,15,0,100,0,15,0,195,127.5
14,2,9,940,22,66,25,22,66,31,821,221.5
14,2,10,217,13,83,13.54166667,17,83,0,117,243.2
14,2,11,124,12,0,100,6,18,13,87,255.6
14,2,12,753,16,5,76.19047619,5,16,8,724,330.9
14,2,13,400,31,0,100,31,0,0,369,370.9
14,2,14,582,5,69,6.756756757,5,69,4,504,429.1
14,2,15,131,36,2,94.73684211,2,36,0,93,442.2
14,2,16,179,33,4,89.18918919,4,33,1,141,460.1
14,2,17,256,4,12,25,12,17,3,224,485.7
14,2,18,225,0,95,0,0,95,1,129,508.2
14,2,19,129,52,17,75.36231884,17,75,3,34,521.1
14,2,20,124,28,0,100,0,49,0,75,533.5
14,2,21,133,0,45,0,0,45,2,86,546.8
14,2,22,131,0,32,0,0,32,0,99,559.9
14,2,23,223,65,1,98.48484848,5,71,6,141,582.2
14,2,24,167,64,5,92.75362319,5,66,0,96,598.9
14,2,25,148,3,49,5.769230769,11,65,0,72,613.7
14,2,26,129,22,14,61.11111111,22,16,0,91,626.6
14,2,27,177,19,0,100,3,19,6,149,644.3
14,2,28,216,0,0, ,8,14,0,194,665.9
14,2,29,389,0,88,0,0,88,12,289,704.8
14,2,30,129,5,43,10.41666667,12,51,2,64,717.7
14,2,31,129,93,8,92.07920792,8,120,1,0,730.6
14,2,32,128,101,0,100,0,128,0,0,743.4
14,2,33,125,4,95,4.04040404,4,117,4,0,755.9
14,2,34,124,2,58,3.333333333,15,66,0,43,768.3
14,2,35,128,73,5,93.58974359,5,81,0,42,781.1
14,2,36,127,92,4,95.83333333,25,98,3,1,793.8
14,2,37,268,101,7,93.51851852,101,23,51,93,820.6
14,2,38,129,95,0,100,116,0,0,13,833.5
14,2,39,160,95,15,86.36363636,43,95,22,0,849.5
14,2,40,128,100,0,100,0,122,0,6,862.3
14,3,1,131,32,68,32,32,87,1,11,13
14,3,2,192,61,27,69.31818182,61,37,0,94,32.2
14,3,3,129,42,3,93.33333333,11,51,0,67,45.1
14,3,4,142,0,34,0,34,0,0,108,59.3
14,3,5,133,36,0,100,36,0,0,97,72.6
14,3,6,262,39,0,100,39,0,2,221,98.8
14,3,7,144,0,91,0,91,0,3,50,113.2
14,3,8,272,0,24,0,29,0,0,243,140.4
14,3,9,158,66,0,100,66,0,3,89,156.2
14,3,10,202,49,0,100,58,0,0,144,176.4
14,3,11,132,56,19,74.66666667,40,60,0,32,189.6
14,3,12,126,12,10,54.54545455,24,16,3,83,202.2
14,3,13,131,58,0,100,68,3,29,31,215.3
14,3,14,226,68,0,100,81,0,0,145,237.9
14,3,15,133,13,75,14.77272727,92,13,9,19,251.2
14,3,16,137,31,26,54.38596491,30,31,0,76,264.9
14,3,17,133,60,0,100,68,7,16,42,278.2
14,3,18,171,50,0,100,54,0,7,110,295.3
14,3,19,138,2,30,6.25,38,2,5,93,309.1
14,3,20,136,3,6, ,8,3,0,125,322.7
14,3,21,166,74,0,100,87,0,4,75,339.3
14,3,22,129,22,2,91.66666667,25,2,0,102,352.2
14,3,23,356,34,43,44.15584416,43,34,0,279,387.8
14,3,24,172,26,30,46.42857143,30,26,5,111,405
14,3,25,170,52,23,69.33333333,52,34,9,75,422
14,3,26,278,4,108,3.571428571,14,121,5,138,449.8
14,3,27,326,16,9,64,9,29,2,286,482.4
14,3,28,345,0,59,0,59,0,21,265,516.9
14,3,29,167,50,3,94.33962264,52,3,0,112,533.6
14,3,30,155,31,0,100,31,0,3,121,549.1
14,3,31,206,0,19,0,19,0,0,187,569.7
14,3,32,131,35,33,51.47058824,33,35,0,63,582.8
14,3,33,177,45,0,100,53,0,0,124,600.5
14,3,34,148,13,6,68.42105263,13,6,25,104,615.3
14,3,35,162,0,18,0,18,0,0,144,631.5
14,3,36,300,10,16,38.46153846,16,10,3,271,661.5
14,3,37,749,6,16,27.27272727,8,16,5,720,736.4
14,3,38,578,81,0,100,81,0,0,497,794.2
14,3,39,192,28,4,87.5,4,28,2,158,813.4
14,3,40,130,26,19,57.77777778,23,33,0,74,826.4
15,1,1,247,49,50,49.49494949,54,56,19,118,24.6
15,1,2,326,54,5,91.52542373,63,5,9,249,57.2
15,1,3,177,0,97,0,97,0,3,77,74.9
15,1,4,131,0,89,0,112,0,9,10,88
15,1,5,131,83,0,100,106,0,1,24,101.1
15,1,6,239,7,94,6.930693069,26,94,24,95,125
15,1,7,128,55,45,55,60,56,8,4,137.8
15,1,8,128,0,90,0,111,0,9,8,150.6
15,1,9,127,74,0,100,101,0,5,21,163.3
15,1,10,129,103,0,100,126,0,0,3,176.2
15,1,11,131,99,0,100,17,99,14,1,189.3
15,1,12,132,0,92,0,98,18,15,1,202.5
15,1,13,129,100,0,100,112,11,5,1,215.4
15,1,14,130,51,48,51.51515152,75,48,4,3,228.4
15,1,15,362,0,84,0,96,13,13,240,264.6
15,1,16,310,0,88,0,112,0,8,190,295.6
15,1,17,132,102,0,100,119,0,0,13,308.8
15,1,18,130,0,98,0,26,98,6,0,321.8
15,1,19,107,0,10,0,18,12,8,69,332.5
15,2,1,142,58,29,66.66666667,58,36,12,36,14.1
15,2,2,125,32,0,100,45,3,0,77,26.6
15,2,3,325,0,48,0,62,0,0,263,59.1
15,2,4,147,12,41,22.64150943,58,12,0,77,73.8
15,2,5,223,29,0,100,29,0,3,191,96.1
15,2,6,159,67,0,100,67,0,6,86,112
15,2,7,130,28,64,30.43478261,74,32,3,21,125
15,2,8,196,2,62,3.125,70,4,12,110,144.6
15,2,9,228,59,17,77.63157895,59,19,4,146,167.4
15,2,10,125,42,5,89.36170213,43,5,22,55,179.9
15,2,11,152,0,27,0,27,7,80,38,195.1
15,2,12,204,0,48,0,57,0,3,144,215.5
15,2,13,128,28,0,100,28,0,5,95,228.3
15,2,14,137,65,3,95.58823529,65,3,0,69,242
15,2,15,131,22,47,31.88405797,50,30,9,42,255.1
15,2,16,198,44,26,62.85714286,26,60,7,105,274.9
15,2,17,160,44,21,67.69230769,48,32,2,78,290.9
15,2,18,241,27,1,96.42857143,42,1,2,196,315
15,2,19,188,93,0,100,0,101,6,81,333.8
15,2,20,128,52,17,75.36231884,17,59,22,30,346.6
15,2,21,328,24,45,34.7826087,24,45,0,259,379.4
15,2,22,127,0,6, ,18,9,0,100,392.1
15,2,23,208,24,9,72.72727273,9,24,17,158,412.9
15,2,24,146,34,0,100,0,46,5,95,427.5
15,2,25,134,0,54,0,0,54,18,62,440.9
15,2,26,130,7,89,7.291666667,13,102,4,11,453.9
15,2,27,128,98,0,100,6,113,5,4,466.7
15,2,28,124,89,0,100,0,116,0,8,479.1
15,2,29,137,0,94,0,0,115,0,22,492.8
15,2,30,131,0,93,0,0,113,1,17,505.9
15,2,31,129,80,0,100,0,99,5,25,518.8
15,2,32,199,25,0,100,0,25,0,174,538.7
15,2,33,229,19,42,31.14754098,19,46,11,153,561.6
15,2,34,220,1,19,5,1,19,3,197,583.6
15,2,35,167,28,0,100,3,34,5,125,600.3
15,2,36,319,19,2,90.47619048,2,30,11,276,632.2
15,2,37,170,14,54,20.58823529,14,54,15,87,649.2
15,2,38,126,4,59,6.349206349,21,64,9,32,661.8
15,2,39,284,78,0,100,0,91,0,193,690.2
15,2,40,219,69,0,100,0,69,0,150,712.1
15,3,1,150,16,81,16.49484536,16,101,0,33,14.9
15,3,2,172,7,74,8.641975309,21,79,0,72,32.1
15,3,3,133,106,0,100,0,132,0,1,45.4
15,3,4,138,60,4,93.75,4,87,0,47,59.2
15,3,5,245,12,35,25.53191489,12,35,0,198,83.7
15,3,6,168,7,38,15.55555556,7,38,3,120,100.5
15,3,7,153,95,5,95,13,106,9,25,115.8
15,3,8,262,78,0,100,0,92,3,167,142
15,3,9,474,10,95,9.523809524,10,95,20,349,189.4
15,3,10,173,46,23,66.66666667,46,23,19,85,206.7
15,3,11,138,8,33,19.51219512,33,8,28,69,220.5
15,3,12,169,7,19,26.92307692,19,7,14,129,237.4
15,3,13,875,0,61,0,0,61,12,802,324.9
15,3,14,126,15,0,100,21,0,0,105,337.5
15,3,15,125,0,17,0,26,0,12,87,350
15,3,16,125,18,0,100,8,18,3,96,362.5
16,1,1,158,0,130,0,0,158,0,0,15.7
16,1,2,148,1,96,1.030927835,10,114,4,20,30.5
16,1,3,132,102,0,100,3,117,9,3,43.7
16,1,4,132,105,0,100,0,132,0,0,56.9
16,1,5,134,0,107,0,0,128,0,6,70.3
16,1,6,130,5,91,5.208333333,17,91,18,4,83.3
16,1,7,130,90,5,94.73684211,5,115,0,10,96.3
16,1,8,131,98,4,96.07843137,4,117,5,5,109.4
16,1,9,129,0,102,0,10,119,0,0,122.3
16,1,10,129,55,41,57.29166667,56,57,7,9,135.2
16,1,11,153,44,45,49.43820225,57,45,7,44,150.5
16,1,12,131,47,45,51.08695652,50,56,22,3,163.6
16,1,13,128,54,44,55.10204082,62,46,20,0,176.4
16,1,14,132,64,13,83.11688312,65,25,22,20,189.6
16,1,15,130,0,100,0,106,8,13,3,202.6
16,1,16,130,82,18,82,22,99,8,1,215.6
16,1,17,134,0,11,0,4,24,0,106,229
16,1,18,135,42,0,100,46,0,0,89,242.5
16,2,1,128,0,14,0,8,20,11,89,12.7
16,2,2,126,22,68,24.44444444,22,95,7,2,25.3
16,2,3,126,0,0, ,4,0,3,119,37.9
16,2,4,131,100,0,100,0,100,8,23,51
16,2,5,143,101,0,100,101,11,3,28,65.3
16,2,6,135,0,80,0,15,92,0,28,78.8
16,2,7,130,46,55,45.54455446,78,46,6,0,91.8
16,2,8,136,92,5,94.84536082,5,120,8,3,105.4
16,2,9,129,90,0,100,113,0,11,5,118.3
16,2,10,132,51,39,56.66666667,73,39,14,6,131.5
16,2,11,132,35,61,36.45833333,88,35,7,2,144.7
16,2,12,129,57,0,100,14,57,17,41,157.6
16,2,13,191,70,22,76.08695652,70,22,5,94,176.7
16,2,14,130,44,48,47.82608696,44,66,16,4,189.7
16,2,15,195,62,26,70.45454545,44,62,6,83,209.2
16,2,16,259,31,43,41.89189189,43,48,3,165,235.1
16,2,17,187,63,33,65.625,63,33,8,83,253.8
16,2,18,129,79,17,82.29166667,87,36,6,0,266.7
16,2,19,131,101,0,100,13,106,0,12,279.8
16,2,20,131,80,8,90.90909091,8,107,8,8,292.9
16,2,21,148,44,24,64.70588235,48,24,17,59,307.7
16,2,22,186,97,0,100,111,0,3,72,326.3
16,2,23,133,34,32,51.51515152,55,34,27,17,339.6
16,2,24,233,26,6,81.25,6,26,3,198,362.9
16,2,25,150,29,36,44.61538462,29,36,0,85,377.9
16,2,26,128,88,8,91.66666667,104,15,9,0,390.7
16,2,27,127,26,35,42.62295082,62,26,6,33,403.4
16,2,28,133,22,53,29.33333333,60,22,21,30,416.7
16,2,29,187,6,40,13.04347826,6,40,4,137,435.4
16,2,30,192,38,25,60.31746032,38,35,39,80,454.6
16,2,31,179,23,0,100,0,26,12,141,472.5
16,2,32,171,18,0,100,0,18,16,137,489.6
16,2,33,170,0,29,0,0,29,6,135,506.6
16,2,34,137,18,0,100,18,6,26,87,520.3
16,2,35,295,45,24,65.2173913,24,45,33,193,549.8
16,2,36,128,40,34,54.05405405,37,48,28,15,562.6
16,2,37,173,43,30,58.90410959,43,34,5,91,579.9
16,2,38,144,26,27,49.05660377,26,28,0,90,594.3
16,2,39,131,33,15,68.75,20,39,7,65,607.4
16,2,40,138,5,37,11.9047619,43,14,24,57,621.2
16,3,1,284,0,89,0,0,89,0,195,28.3
16,3,2,307,0,90,0,0,94,0,213,59
16,3,3,132,57,0,100,0,57,0,75,72.2
16,3,4,128,59,0,100,0,65,19,44,85
16,3,5,137,0,40,0,0,42,0,95,98.7
16,3,6,132,0,32,0,0,55,6,71,111.9
16,3,7,135,38,0,100,0,56,0,79,125.4
16,3,8,133,55,0,100,0,55,0,78,138.7
16,3,9,143,0,42,0,0,65,6,72,153
16,3,10,138,0,18,0,0,23,3,112,166.8
16,3,11,129,60,0,100,0,60,13,56,179.7
16,3,12,190,22,6,78.57142857,6,25,0,159,198.7
16,3,13,172,19,0,100,19,0,14,139,215.9
16,3,14,459,0,5, ,0,5,12,442,261.8
16,3,15,170,67,0,100,0,67,2,101,278.8
16,3,16,169,8,0, ,4,16,9,140,295.7
16,3,17,256,9,5,64.28571429,9,5,11,231,321.3
16,3,18,180,7,2, ,7,2,16,155,339.3
16,3,19,259,1,40,2.43902439,40,4,18,197,365.2
16,3,20,141,0,20,0,24,0,2,115,379.3
16,3,21,157,4,3, ,4,3,0,150,395
16,3,22,189,0,4, ,0,4,5,180,413.9
16,3,23,146,27,0,100,0,27,0,119,428.5
16,3,24,136,54,0,100,0,58,0,78,442.1
16,3,25,135,0,4, ,0,13,0,122,455.6
16,3,26,140,3,10,23.07692308,3,18,12,107,469.6
16,3,27,159,0,17,0,17,0,9,133,485.5
17,1,1,135,104,0,100,122,0,13,0,13.4
17,1,2,132,0,105,0,5,127,0,0,26.6
17,1,3,132,105,0,100,0,132,0,0,39.8
17,1,4,128,100,0,100,0,128,0,0,52.6
17,1,5,131,0,104,0,0,131,0,0,65.7
17,1,6,131,0,103,0,0,130,0,1,78.8
17,1,7,136,109,0,100,0,136,0,0,92.4
17,1,8,134,106,0,100,0,134,0,0,105.8
17,1,9,129,0,99,0,0,122,4,3,118.7
17,1,10,132,0,104,0,0,131,0,1,131.9
17,1,11,128,101,0,100,0,128,0,0,144.7
17,1,12,129,103,0,100,0,129,0,0,157.6
17,1,13,132,0,105,0,0,132,0,0,170.8
17,1,14,131,0,104,0,0,125,0,6,183.9
17,1,15,130,101,0,100,0,127,0,3,196.9
17,1,16,135,45,0,100,0,73,0,62,210.4
17,1,17,134,0,107,0,0,134,0,0,223.8
17,1,18,130,93,0,100,97,23,10,0,236.8
17,1,19,131,0,104,0,122,0,6,3,249.9
17,1,20,131,0,98,0,120,0,6,5,263
17,1,21,130,102,0,100,120,0,7,3,276
17,1,22,131,102,0,100,127,0,3,1,289.1
17,1,23,131,1,98,1.01010101,120,5,4,2,302.2
17,1,24,136,0,107,0,134,0,0,2,315.8
17,1,25,130,86,0,100,113,0,5,12,328.8
17,1,26,132,105,0,100,122,7,3,0,342
17,1,27,132,0,100,0,114,8,3,7,355.2
17,1,28,132,0,105,0,132,0,0,0,368.4
17,1,29,135,108,0,100,133,0,0,2,381.9
17,1,30,135,104,0,100,131,0,0,4,395.4
17,1,31,131,0,104,0,124,0,7,0,408.5
17,1,32,130,0,98,0,119,5,3,3,421.5
17,1,33,130,103,0,100,126,0,4,0,434.5
17,1,34,132,104,0,100,130,0,0,2,447.7
